CIF_Combo,into_default,snapshot_date,loan_purpose,balance_sum_eur,fx_rate,PD,EAD,Rating,Score,Class_Chan_Ref_LoDoc,Class_DTI,Class_Initial_LTV,Class_Pay_Ahead,Class_Pay_Hist,Class_Pay_Status,Class_Redraw_Change,Class_Repay_Stat,snapshot_year,balance_sum_loc
381995,0,31Jan2018,IN,66296.32,1.53478,0.007094,104187.48,MA12,625,C,A,C,G,B,B,C,D,2018,101750.27
569484,0,31Jan2018,OO,0.45,1.53478,0.000393,53042.67,MA03,702,C,A,C,M,B,B,E,D,2018,0.68
516180,0,31Jan2018,OO,132353.35,1.53478,0.002951,81258.76,MA10,643,B,F,B,M,C,C,C,F,2018,203133.28
516180,0,31Jan2018,OO,132353.35,1.53478,0.002951,65098.72,MA10,643,B,F,B,M,C,C,C,F,2018,203133.28
516180,0,31Jan2018,OO,132353.35,1.53478,0.002951,65147.91,MA10,643,B,F,B,M,C,C,C,F,2018,203133.28
686690,0,31Jan2018,IN,115895.56,1.53478,0.004611,181431.66,MA11,632,C,A,E,C,B,B,B,C,2018,177874.18
689420,0,31Jan2018,OO,110703.93,1.53478,0.000159,33375.67,MA02,709,C,E,C,M,A,B,E,F,2018,169906.18
689420,0,31Jan2018,OO,110703.93,1.53478,0.000159,139928.63,MA02,709,C,E,C,M,A,B,E,F,2018,169906.18
501200,0,31Jan2018,IN,61887.16,1.53478,0.004611,96882.84,MA11,638,D,C,D,C,B,B,A,B,2018,94983.17
672323,0,31Jan2018,OO,87209.26,1.53478,0.004441,140091.48,MA11,640,D,C,C,K,C,B,D,F,2018,133847.03
599506,0,31Jan2018,OO,193.45,1.53478,0.000159,26692.08,MA02,706,B,D,A,M,B,B,E,E,2018,296.91
599506,0,31Jan2018,OO,193.45,1.53478,0.000159,110909.26,MA02,706,B,D,A,M,B,B,E,E,2018,296.91
655032,0,31Jan2018,OO,66916.36,1.53478,0.000393,136067.53,MA03,688,B,B,B,M,C,B,A,F,2018,102701.89
986423,0,31Jan2018,IN,91011.01,1.53478,0.001481,142475.52,MA07,651,C,C,D,C,B,B,A,C,2018,139681.88
193801,0,31Jan2018,IN,130819.41,1.53478,0.001481,40977.78,MA07,668,B,C,D,B,B,B,E,B,2018,200779.01
193801,0,31Jan2018,IN,130819.41,1.53478,0.001481,163816.81,MA07,668,B,C,D,B,B,B,E,B,2018,200779.01
812819,0,31Jan2018,IN,64888.55,1.53478,0.000408,20901.67,MA03,683,B,B,D,B,B,B,E,C,2018,99589.66
812819,0,31Jan2018,IN,64888.55,1.53478,0.000408,80679.78,MA03,683,B,B,D,B,B,B,E,C,2018,99589.66
752752,0,31Jan2018,IN,66.55,1.53478,0.003064,119136.00,MA10,647,E,A,C,A,B,B,E,A,2018,102.14
235188,0,31Jan2018,IN,18207.36,1.53478,0.000408,3785.44,MA03,685,D,A,D,M,C,B,E,D,2018,27944.29
235188,0,31Jan2018,IN,18207.36,1.53478,0.000408,10306.12,MA03,685,D,A,D,M,C,B,E,D,2018,27944.29
235188,0,31Jan2018,IN,18207.36,1.53478,0.000408,32522.61,MA03,685,D,A,D,M,C,B,E,D,2018,27944.29
922467,0,31Jan2018,IN,71262.40,1.53478,0.000165,47090.87,MA02,707,C,E,E,M,A,B,E,D,2018,109372.11
922467,0,31Jan2018,IN,71262.40,1.53478,0.000165,69772.68,MA02,707,C,E,E,M,A,B,E,D,2018,109372.11
650415,0,31Jan2018,IN,156871.75,1.53478,0.003064,245778.42,MA10,650,C,F,D,B,B,C,E,C,2018,240763.63
917942,0,31Jan2018,IN,100713.51,1.53478,0.004611,118811.40,MA11,632,C,C,B,B,E,D,E,C,2018,154573.08
917942,0,31Jan2018,IN,100713.51,1.53478,0.004611,38853.15,MA11,632,C,C,B,B,E,D,E,C,2018,154573.08
190844,0,31Jan2018,OO,381425.88,1.53478,0.004441,507504.82,MA11,639,D,F,B,L,B,C,D,F,2018,585404.82
190844,0,31Jan2018,OO,381425.88,1.53478,0.004441,89608.09,MA11,639,D,F,B,L,B,C,D,F,2018,585404.82
883792,0,31Jan2018,OO,85721.52,1.53478,0.001427,135113.68,MA07,660,C,C,C,H,A,B,E,E,2018,131563.67
243234,0,31Jan2018,OO,0.01,1.53478,0.000159,13042.32,MA02,710,C,A,A,M,B,B,E,D,2018,0.01
641816,0,31Jan2018,OO,41669.89,1.53478,0.000159,73483.68,MA02,732,E,B,B,M,A,B,E,E,2018,63954.12
999795,0,31Jan2018,OO,50634.38,1.53478,0.000393,74353.01,MA03,693,C,E,B,M,C,B,E,D,2018,77712.63
999795,0,31Jan2018,OO,50634.38,1.53478,0.000393,13514.23,MA03,693,C,E,B,M,C,B,E,D,2018,77712.63
430667,0,31Jan2018,IN,216597.14,1.53478,0.000165,111504.49,MA02,704,C,F,E,M,A,B,E,C,2018,332428.96
430667,0,31Jan2018,IN,216597.14,1.53478,0.000165,286725.39,MA02,704,C,F,E,M,A,B,E,C,2018,332428.96
062786,0,31Jan2018,IN,47257.73,1.53478,0.007094,73516.98,MA12,624,D,E,C,F,B,B,A,D,2018,72530.21
062786,0,31Jan2018,IN,47257.73,1.53478,0.007094,466.22,MA12,624,D,E,C,F,B,B,A,D,2018,72530.21
632653,0,31Jan2018,OO,27653.96,1.53478,0.001427,43291.60,MA07,662,C,F,D,D,B,B,E,D,2018,42442.75
065634,0,31Jan2018,OO,124170.21,1.53478,0.006833,196017.43,MA12,625,B,D,A,I,D,B,D,F,2018,190573.95
221470,0,31Jan2018,OO,22652.19,1.53478,0.000393,62264.39,MA03,679,C,A,C,M,D,B,E,D,2018,34766.13
522053,0,31Jan2018,OO,168913.06,1.53478,0.001427,272805.63,MA07,663,E,D,E,K,B,B,E,F,2018,259244.38
620737,0,31Jan2018,OO,57583.53,1.53478,0.000393,51867.90,MA03,696,E,A,D,M,C,B,E,D,2018,88378.05
620737,0,31Jan2018,OO,57583.53,1.53478,0.000393,67810.62,MA03,696,E,A,D,M,C,B,E,D,2018,88378.05
007524,0,31Jan2018,OO,56193.12,1.53478,0.001427,90423.98,MA07,674,C,E,B,K,A,B,E,D,2018,86244.08
306223,0,31Jan2018,OO,60177.43,1.53478,0.006833,93840.00,MA12,626,C,D,C,A,C,B,E,A,2018,92359.11
590251,0,31Jan2018,IN,126929.67,1.53478,0.001481,198705.29,MA07,653,C,E,D,C,B,B,E,C,2018,194809.11
419119,0,31Jan2018,OO,113416.90,1.53478,0.004441,177551.39,MA11,634,C,C,E,E,A,B,A,F,2018,174069.99
790520,0,31Jan2018,OO,61.43,1.53478,0.006833,26520.00,MA12,624,B,A,B,A,C,B,E,A,2018,94.28
522524,0,31Jan2018,OO,108381.48,1.53478,0.000393,160092.48,MA03,689,B,E,B,M,C,B,E,D,2018,166341.73
522524,0,31Jan2018,OO,108381.48,1.53478,0.000393,52224.36,MA03,689,B,E,B,M,C,B,E,D,2018,166341.73
982409,0,31Jan2018,OO,80508.99,1.53478,0.000393,134688.25,MA03,683,C,D,C,L,A,B,E,E,2018,123563.59
528465,0,31Jan2018,IN,53148.58,1.53478,0.000408,117136.24,MA03,688,C,C,B,B,B,B,E,C,2018,81571.38
616996,0,31Jan2018,IN,110964.13,1.53478,0.007094,367200.00,MA12,615,C,A,C,A,D,B,E,A,2018,170305.53
266235,0,31Jan2018,OO,229861.38,1.53478,0.004441,101509.70,MA11,633,B,F,C,M,E,D,A,C,2018,352786.64
266235,0,31Jan2018,OO,229861.38,1.53478,0.004441,24350.57,MA11,633,B,F,C,M,E,D,A,C,2018,352786.64
266235,0,31Jan2018,OO,229861.38,1.53478,0.004441,233982.10,MA11,633,B,F,C,M,E,D,A,C,2018,352786.64
319997,0,31Jan2018,OO,69347.11,1.53478,0.000393,108557.16,MA03,695,B,A,C,M,B,B,E,F,2018,106432.55
319997,0,31Jan2018,OO,69347.11,1.53478,0.000393,21914.88,MA03,695,B,A,C,M,B,B,E,F,2018,106432.55
117285,0,31Jan2018,IN,110576.77,1.53478,0.007094,144894.68,MA12,620,C,D,E,F,B,B,A,C,2018,169711.01
117285,0,31Jan2018,IN,110576.77,1.53478,0.007094,28214.22,MA12,620,C,D,E,F,B,B,A,C,2018,169711.01
429622,0,31Jan2018,OO,215568.15,1.53478,0.004441,175381.70,MA11,640,C,F,C,J,B,B,C,F,2018,330849.69
429622,0,31Jan2018,OO,215568.15,1.53478,0.004441,163020.07,MA11,640,C,F,C,J,B,B,C,F,2018,330849.69
268620,0,31Jan2018,IN,101722.59,1.53478,0.001481,159244.24,MA07,656,E,A,D,J,B,B,A,F,2018,156121.80
742996,0,31Jan2018,IN,78146.51,1.53478,0.000165,156869.06,MA02,716,E,A,D,M,A,B,E,F,2018,119937.71
819977,0,31Jan2018,OO,47955.16,1.53478,0.000393,127692.17,MA03,696,E,C,E,M,C,B,E,E,2018,73600.62
178987,0,31Jan2018,OO,90316.75,1.53478,0.000159,161020.21,MA02,710,D,E,C,M,A,B,E,D,2018,138616.35
503584,0,31Jan2018,IN,101838.64,1.53478,0.003064,20002.88,MA10,646,C,F,D,H,B,B,E,D,2018,156299.91
503584,0,31Jan2018,IN,101838.64,1.53478,0.003064,90531.45,MA10,646,C,F,D,H,B,B,E,D,2018,156299.91
503584,0,31Jan2018,IN,101838.64,1.53478,0.003064,49767.54,MA10,646,C,F,D,H,B,B,E,D,2018,156299.91
044830,0,31Jan2018,IN,77908.80,1.53478,0.003064,55529.00,MA10,641,C,D,D,G,B,B,E,D,2018,119572.86
044830,0,31Jan2018,IN,77908.80,1.53478,0.003064,67229.27,MA10,641,C,D,D,G,B,B,E,D,2018,119572.86
820620,0,31Jan2018,OO,253626.89,1.53478,0.000393,55889.99,MA03,685,C,F,D,M,C,B,E,E,2018,389261.48
820620,0,31Jan2018,OO,253626.89,1.53478,0.000393,65911.69,MA03,685,C,F,D,M,C,B,E,E,2018,389261.48
820620,0,31Jan2018,OO,253626.89,1.53478,0.000393,83752.79,MA03,685,C,F,D,M,C,B,E,E,2018,389261.48
820620,0,31Jan2018,OO,253626.89,1.53478,0.000393,136938.28,MA03,685,C,F,D,M,C,B,E,E,2018,389261.48
820620,0,31Jan2018,OO,253626.89,1.53478,0.000393,75647.01,MA03,685,C,F,D,M,C,B,E,E,2018,389261.48
928170,0,31Jan2018,OO,172479.92,1.53478,0.001427,81677.03,MA07,651,C,F,C,B,B,C,E,C,2018,264718.74
928170,0,31Jan2018,OO,172479.92,1.53478,0.001427,188363.82,MA07,651,C,F,C,B,B,C,E,C,2018,264718.74
775680,0,31Jan2018,IN,46056.32,1.53478,0.000408,103151.34,MA03,699,C,A,D,M,B,B,E,C,2018,70686.32
775680,0,31Jan2018,IN,46056.32,1.53478,0.000408,61200.00,MA03,699,C,A,D,M,B,B,E,C,2018,70686.32
057388,0,31Jan2018,OO,738.60,1.53478,0.004441,1136.86,MA11,628,C,A,B,G,B,B,B,D,2018,1133.59
075489,0,31Jan2018,IN,161343.71,1.53478,0.000408,93589.65,MA03,683,D,F,B,M,C,B,A,D,2018,247627.09
075489,0,31Jan2018,IN,161343.71,1.53478,0.000408,81486.96,MA03,683,D,F,B,M,C,B,A,D,2018,247627.09
075489,0,31Jan2018,IN,161343.71,1.53478,0.000408,142056.98,MA03,683,D,F,B,M,C,B,A,D,2018,247627.09
440492,0,31Jan2018,IN,118015.75,1.53478,0.000408,73693.67,MA03,676,C,A,B,L,B,B,E,C,2018,181128.21
440492,0,31Jan2018,IN,118015.75,1.53478,0.000408,33025.50,MA03,676,C,A,B,L,B,B,E,C,2018,181128.21
440492,0,31Jan2018,IN,118015.75,1.53478,0.000408,78299.37,MA03,676,C,A,B,L,B,B,E,C,2018,181128.21
615979,0,31Jan2018,IN,65141.14,1.53478,0.000408,62525.44,MA03,683,E,A,C,L,A,B,D,E,2018,99977.32
615979,0,31Jan2018,IN,65141.14,1.53478,0.000408,39529.15,MA03,683,E,A,C,L,A,B,D,E,2018,99977.32
099183,0,31Jan2018,IN,0.13,1.53478,0.000408,52307.09,MA03,702,C,A,C,M,B,B,E,D,2018,0.20
399686,0,31Jan2018,OO,108944.33,1.53478,0.004441,170549.69,MA11,632,C,A,D,E,A,B,A,F,2018,167205.58
967568,0,31Jan2018,OO,0.01,1.53478,0.000393,73639.65,MA03,701,C,A,D,M,B,B,E,D,2018,0.01
183542,0,31Jan2018,OO,261532.92,1.53478,0.004441,251714.69,MA11,628,B,F,C,B,B,D,C,C,2018,401395.50
183542,0,31Jan2018,OO,261532.92,1.53478,0.004441,157708.72,MA11,628,B,F,C,B,B,D,C,C,2018,401395.50
490261,0,31Jan2018,OO,26372.48,1.53478,0.000393,71532.34,MA03,691,B,D,A,M,C,B,E,F,2018,40475.96
793153,0,31Jan2018,IN,156970.52,1.53478,0.007094,245733.52,MA12,621,C,D,C,C,B,C,A,C,2018,240915.22
562055,0,31Jan2018,IN,71349.97,1.53478,0.000165,93433.83,MA02,706,C,F,E,M,A,B,E,D,2018,109506.51
562055,0,31Jan2018,IN,71349.97,1.53478,0.000165,31933.04,MA02,706,C,F,E,M,A,B,E,D,2018,109506.51
847193,0,31Jan2018,IN,1244.86,1.53478,0.000165,131902.43,MA02,704,C,D,C,M,B,B,E,D,2018,1910.59
919902,0,31Jan2018,IN,99113.73,1.53478,0.004611,155160.12,MA11,629,C,D,E,F,A,B,A,E,2018,152117.77
861902,0,31Jan2018,OO,156672.24,1.53478,0.004441,8192.44,MA11,633,B,E,B,C,C,B,A,C,2018,240457.42
861902,0,31Jan2018,OO,156672.24,1.53478,0.004441,237074.13,MA11,633,B,E,B,C,C,B,A,C,2018,240457.42
758885,0,31Jan2018,IN,54362.36,1.53478,0.021932,10043.33,MA14,595,C,A,D,F,B,C,A,A,2018,83434.26
758885,0,31Jan2018,IN,54362.36,1.53478,0.021932,75014.88,MA14,595,C,A,D,F,B,C,A,A,2018,83434.26
070378,0,31Jan2018,IN,1288.96,1.53478,0.000408,63977.80,MA03,697,E,A,C,M,C,B,E,D,2018,1978.27
070378,0,31Jan2018,IN,1288.96,1.53478,0.000408,46711.00,MA03,697,E,A,C,M,C,B,E,D,2018,1978.27
615711,0,31Jan2018,OO,60398.00,1.53478,0.002951,94551.67,MA10,641,C,D,E,K,C,B,E,E,2018,92697.64
771825,0,31Jan2018,OO,60.43,1.53478,0.000393,14659.55,MA03,702,C,A,C,M,B,B,E,D,2018,92.75
175085,0,31Jan2018,OO,120648.30,1.53478,0.000393,203162.07,MA03,681,C,E,D,M,A,C,E,F,2018,185168.59
508412,0,31Jan2018,OO,0.00,1.53478,0.000159,45087.69,MA02,706,E,A,E,M,B,B,E,D,2018,0.00
705365,0,31Jan2018,OO,156465.80,1.53478,0.000159,279230.63,MA02,709,B,E,B,M,A,B,E,F,2018,240140.58
165509,0,31Jan2018,IN,408035.83,1.53478,0.001481,66823.40,MA07,659,C,F,C,M,C,C,E,C,2018,626245.23
165509,0,31Jan2018,IN,408035.83,1.53478,0.001481,266484.18,MA07,659,C,F,C,M,C,C,E,C,2018,626245.23
165509,0,31Jan2018,IN,408035.83,1.53478,0.001481,91605.74,MA07,659,C,F,C,M,C,C,E,C,2018,626245.23
165509,0,31Jan2018,IN,408035.83,1.53478,0.001481,238765.91,MA07,659,C,F,C,M,C,C,E,C,2018,626245.23
165509,0,31Jan2018,IN,408035.83,1.53478,0.001481,68271.47,MA07,659,C,F,C,M,C,C,E,C,2018,626245.23
106687,0,31Jan2018,OO,67459.69,1.53478,0.002951,52845.98,MA10,646,D,D,C,G,A,B,E,F,2018,103535.79
106687,0,31Jan2018,OO,67459.69,1.53478,0.002951,52848.56,MA10,646,D,D,C,G,A,B,E,F,2018,103535.79
918130,0,31Jan2018,IN,7.03,1.53478,0.000408,77010.62,MA03,688,C,F,C,M,C,B,E,D,2018,10.78
918130,0,31Jan2018,IN,7.03,1.53478,0.000408,21251.08,MA03,688,C,F,C,M,C,B,E,D,2018,10.78
650740,0,31Jan2018,OO,38878.68,1.53478,0.001427,113537.44,MA07,671,B,C,B,M,B,C,A,F,2018,59670.22
743952,0,31Jan2018,OO,20787.23,1.53478,0.004441,32542.04,MA11,637,B,B,A,F,B,B,A,E,2018,31903.83
479587,0,31Jan2018,IN,33620.60,1.53478,0.000165,67748.13,MA02,719,C,F,A,M,A,B,E,D,2018,51600.22
160899,0,31Jan2018,IN,38101.55,1.53478,0.000408,102000.09,MA03,677,B,B,B,B,B,B,E,B,2018,58477.50
460923,0,31Jan2018,IN,36155.69,1.53478,0.001481,204195.75,MA07,670,C,D,B,B,C,B,E,C,2018,55491.03
164438,0,31Jan2018,OO,78165.94,1.53478,0.000159,179359.19,MA02,710,C,D,D,M,A,B,E,E,2018,119967.52
757752,0,31Jan2018,OO,78937.05,1.53478,0.000393,150835.67,MA03,691,C,D,B,M,C,B,E,F,2018,121151.01
403082,0,31Jan2018,OO,262909.42,1.53478,0.000393,411578.28,MA03,683,C,E,C,M,A,C,E,E,2018,403508.12
023649,0,31Jan2018,IN,1119.53,1.53478,0.004611,197880.00,MA11,638,C,A,C,A,B,B,E,A,2018,1718.23
545492,0,31Jan2018,OO,89914.73,1.53478,0.004441,140763.80,MA11,632,C,F,C,F,A,B,A,E,2018,137999.34
125621,0,31Jan2018,IN,888930.43,1.53478,0.001481,1228355.76,MA07,673,C,F,C,M,B,C,E,C,2018,1364312.64
125621,0,31Jan2018,IN,888930.43,1.53478,0.001481,183600.00,MA07,673,C,F,C,M,B,C,E,C,2018,1364312.64
698447,0,31Jan2018,IN,74920.92,1.53478,0.013045,117286.88,MA13,599,C,B,D,C,E,D,A,C,2018,114987.14
930873,0,31Jan2018,IN,49717.50,1.53478,0.000165,73027.33,MA02,723,E,C,C,M,A,B,E,F,2018,76305.43
930873,0,31Jan2018,IN,49717.50,1.53478,0.000165,16330.46,MA02,723,E,C,C,M,A,B,E,F,2018,76305.43
778338,0,31Jan2018,IN,51466.22,1.53478,0.000165,60648.80,MA02,709,C,A,C,M,A,B,E,E,2018,78989.33
778338,0,31Jan2018,IN,51466.22,1.53478,0.000165,37872.31,MA02,709,C,A,C,M,A,B,E,E,2018,78989.33
995739,0,31Jan2018,IN,41288.95,1.53478,0.000165,114729.91,MA02,711,C,F,C,M,A,B,E,D,2018,63369.46
101066,0,31Jan2018,OO,81065.76,1.53478,0.002951,126906.46,MA10,648,B,C,C,C,B,B,A,C,2018,124418.10
164397,0,31Jan2018,IN,113393.74,1.53478,0.000408,10583.52,MA03,686,C,E,C,M,C,B,E,F,2018,174034.44
164397,0,31Jan2018,IN,113393.74,1.53478,0.000408,174683.61,MA03,686,C,E,C,M,C,B,E,F,2018,174034.44
709676,0,31Jan2018,OO,25189.31,1.53478,0.000159,23835.03,MA02,707,C,E,E,M,A,B,E,D,2018,38660.04
709676,0,31Jan2018,OO,25189.31,1.53478,0.000159,53029.15,MA02,707,C,E,E,M,A,B,E,D,2018,38660.04
940965,0,31Jan2018,OO,57.47,1.53478,0.000159,92598.44,MA02,706,C,A,B,M,B,B,E,D,2018,88.21
609792,0,31Jan2018,OO,56736.26,1.53478,0.000159,99971.44,MA02,714,C,D,B,M,A,B,E,F,2018,87077.68
166395,0,31Jan2018,OO,42643.89,1.53478,0.001427,21233.96,MA07,663,C,D,A,L,C,B,D,D,2018,65448.98
166395,0,31Jan2018,OO,42643.89,1.53478,0.001427,49212.27,MA07,663,C,D,A,L,C,B,D,D,2018,65448.98
557780,0,31Jan2018,OO,51299.58,1.53478,0.006833,82656.35,MA12,619,C,D,D,K,D,B,B,F,2018,78733.58
451147,0,31Jan2018,OO,93578.75,1.53478,0.001427,116599.42,MA07,653,D,A,A,D,C,B,E,C,2018,143622.79
451147,0,31Jan2018,OO,93578.75,1.53478,0.001427,32768.36,MA07,653,D,A,A,D,C,B,E,C,2018,143622.79
739047,0,31Jan2018,IN,131.47,1.53478,0.001481,91800.57,MA07,668,C,A,B,B,C,B,E,C,2018,201.78
625438,0,31Jan2018,OO,172333.73,1.53478,0.004441,269784.25,MA11,637,B,F,B,G,B,B,E,F,2018,264494.36
092282,0,31Jan2018,IN,241020.75,1.53478,0.007094,204648.48,MA12,619,E,F,D,I,D,B,C,F,2018,369913.82
092282,0,31Jan2018,IN,241020.75,1.53478,0.007094,175476.25,MA12,619,E,F,D,I,D,B,C,F,2018,369913.82
347429,0,31Jan2018,IN,25.76,1.53478,0.000408,39329.13,MA03,702,C,A,C,M,B,B,E,D,2018,39.53
849570,0,31Jan2018,OO,0.00,1.53478,0.000159,105765.38,MA02,717,E,C,C,M,B,B,E,D,2018,0.00
558821,0,31Jan2018,IN,97646.57,1.53478,0.000408,20937.97,MA03,692,B,B,A,B,B,B,E,C,2018,149866.00
558821,0,31Jan2018,IN,97646.57,1.53478,0.000408,139313.27,MA03,692,B,B,A,B,B,B,E,C,2018,149866.00
771625,0,31Jan2018,IN,86103.80,1.53478,0.003064,134793.40,MA10,642,B,A,C,C,B,B,A,C,2018,132150.39
969068,0,31Jan2018,IN,48966.09,1.53478,0.004611,76655.22,MA11,633,C,C,C,E,B,B,A,D,2018,75152.17
646101,0,31Jan2018,OO,23727.12,1.53478,0.000393,38139.59,MA03,684,E,B,A,K,B,B,E,F,2018,36415.90
732273,0,31Jan2018,IN,190482.40,1.53478,0.001481,96756.31,MA07,674,B,F,B,M,A,C,D,F,2018,292348.57
732273,0,31Jan2018,IN,190482.40,1.53478,0.001481,201441.27,MA07,674,B,F,B,M,A,C,D,F,2018,292348.57
239692,0,31Jan2018,OO,98186.09,1.53478,0.004441,153732.20,MA11,633,C,D,C,F,A,B,A,F,2018,150694.04
794053,0,31Jan2018,OO,83135.92,1.53478,0.004441,136926.83,MA11,632,B,D,B,L,C,C,E,F,2018,127595.34
707818,0,31Jan2018,OO,76119.54,1.53478,0.000159,127676.72,MA02,710,B,D,B,M,A,B,E,F,2018,116826.75
150470,0,31Jan2018,OO,124843.64,1.53478,0.000393,169309.15,MA03,703,D,D,B,M,B,B,E,F,2018,191607.52
150470,0,31Jan2018,OO,124843.64,1.53478,0.000393,48165.53,MA03,703,D,D,B,M,B,B,E,F,2018,191607.52
314958,0,31Jan2018,OO,93456.75,1.53478,0.000159,16570.02,MA02,718,C,B,C,M,A,B,E,F,2018,143435.56
314958,0,31Jan2018,OO,93456.75,1.53478,0.000159,130930.24,MA02,718,C,B,C,M,A,B,E,F,2018,143435.56
164346,0,31Jan2018,OO,68056.50,1.53478,0.004441,106540.48,MA11,633,D,D,D,E,A,B,A,E,2018,104451.76
591224,0,31Jan2018,IN,22650.13,1.53478,0.000165,23161.17,MA02,715,C,A,B,M,A,B,E,D,2018,34762.97
591224,0,31Jan2018,IN,22650.13,1.53478,0.000165,46153.41,MA02,715,C,A,B,M,A,B,E,D,2018,34762.97
616779,0,31Jan2018,IN,73013.94,1.53478,0.004611,114301.84,MA11,634,C,A,C,F,A,B,A,D,2018,112060.33
572810,0,31Jan2018,OO,145336.49,1.53478,0.001427,227520.73,MA07,658,B,E,A,L,A,C,E,F,2018,223059.54
765147,0,31Jan2018,IN,116851.47,1.53478,0.001481,36012.69,MA07,667,B,A,B,J,A,B,E,D,2018,179341.29
765147,0,31Jan2018,IN,116851.47,1.53478,0.001481,98166.56,MA07,667,B,A,B,J,A,B,E,D,2018,179341.29
765147,0,31Jan2018,IN,116851.47,1.53478,0.001481,48826.85,MA07,667,B,A,B,J,A,B,E,D,2018,179341.29
161747,0,31Jan2018,IN,0.00,1.53478,0.003064,61200.00,MA10,642,C,A,B,A,B,B,E,A,2018,0.00
990942,0,31Jan2018,OO,35637.40,1.53478,0.000393,76190.85,MA03,696,E,A,A,M,D,B,E,D,2018,54695.56
422321,0,31Jan2018,IN,47268.33,1.53478,0.007094,19257.25,MA12,616,C,C,E,G,A,C,A,D,2018,72546.49
422321,0,31Jan2018,IN,47268.33,1.53478,0.007094,55252.45,MA12,616,C,C,E,G,A,C,A,D,2018,72546.49
714053,0,31Jan2018,OO,75477.84,1.53478,0.001427,120017.52,MA07,668,C,F,B,J,A,B,E,F,2018,115841.88
395419,0,31Jan2018,IN,435238.54,1.53478,0.001481,20470.16,MA07,658,B,F,D,B,B,B,C,C,2018,667995.40
395419,0,31Jan2018,IN,435238.54,1.53478,0.001481,198201.79,MA07,658,B,F,D,B,B,B,C,C,2018,667995.40
395419,0,31Jan2018,IN,435238.54,1.53478,0.001481,171174.28,MA07,658,B,F,D,B,B,B,C,C,2018,667995.40
395419,0,31Jan2018,IN,435238.54,1.53478,0.001481,291509.07,MA07,658,B,F,D,B,B,B,C,C,2018,667995.40
151654,0,31Jan2018,OO,16606.21,1.53478,0.000393,36520.91,MA03,702,E,F,A,M,C,B,E,F,2018,25486.87
298005,0,31Jan2018,IN,69064.15,1.53478,0.003064,70106.64,MA10,641,C,A,D,G,A,B,A,D,2018,105998.27
298005,0,31Jan2018,IN,69064.15,1.53478,0.003064,38194.10,MA10,641,C,A,D,G,A,B,A,D,2018,105998.27
455780,0,31Jan2018,IN,17.58,1.53478,0.000165,67193.89,MA02,706,C,A,B,M,B,B,E,D,2018,26.98
073496,0,31Jan2018,OO,20089.21,1.53478,0.000159,69647.04,MA02,711,C,A,C,M,A,B,E,D,2018,30832.51
953267,0,31Jan2018,OO,344259.66,1.53478,0.012566,538560.00,MA13,602,C,F,D,G,B,C,A,F,2018,528362.84
932478,0,31Jan2018,IN,100919.89,1.53478,0.001481,80390.26,MA07,661,B,C,D,L,C,B,E,D,2018,154889.84
932478,0,31Jan2018,IN,100919.89,1.53478,0.001481,35077.80,MA07,661,B,C,D,L,C,B,E,D,2018,154889.84
932478,0,31Jan2018,IN,100919.89,1.53478,0.001481,26308.20,MA07,661,B,C,D,L,C,B,E,D,2018,154889.84
932478,0,31Jan2018,IN,100919.89,1.53478,0.001481,26211.77,MA07,661,B,C,D,L,C,B,E,D,2018,154889.84
678464,0,31Jan2018,OO,218755.88,1.53478,0.041616,342457.00,MA15,581,C,A,C,F,C,C,A,F,2018,335742.15
003304,0,31Jan2018,IN,73070.32,1.53478,0.003064,114389.80,MA10,646,E,A,B,E,A,B,A,F,2018,112146.86
801354,0,31Jan2018,OO,54799.57,1.53478,0.000393,148471.14,MA03,687,C,C,E,M,C,B,E,E,2018,84105.28
953757,0,31Jan2018,OO,74131.92,1.53478,0.000393,162248.52,MA03,696,E,D,D,M,C,B,E,E,2018,113776.19
483004,0,31Jan2018,OO,0.00,1.53478,0.000393,93692.98,MA03,703,C,E,C,M,B,B,E,D,2018,0.00
846053,0,31Jan2018,OO,66776.24,1.53478,0.000159,170653.75,MA02,714,C,D,B,M,A,B,E,F,2018,102486.84
611277,0,31Jan2018,OO,135601.74,1.53478,0.000393,128170.64,MA03,691,C,D,B,M,C,B,E,F,2018,208118.83
611277,0,31Jan2018,OO,135601.74,1.53478,0.000393,131749.71,MA03,691,C,D,B,M,C,B,E,F,2018,208118.83
300792,0,31Jan2018,OO,82747.50,1.53478,0.000393,153145.04,MA03,700,C,F,C,M,B,B,E,E,2018,126999.20
514585,0,31Jan2018,OO,31976.61,1.53478,0.000393,52756.10,MA03,695,C,C,A,L,A,B,E,E,2018,49077.06
980369,0,31Jan2018,OO,65428.73,1.53478,0.000393,163627.09,MA03,684,E,F,A,B,B,B,E,B,2018,100418.71
905132,0,31Jan2018,IN,3.19,1.53478,0.000408,118503.08,MA03,686,C,F,C,M,C,B,E,C,2018,4.90
905132,0,31Jan2018,IN,3.19,1.53478,0.000408,95884.94,MA03,686,C,F,C,M,C,B,E,C,2018,4.90
905132,0,31Jan2018,IN,3.19,1.53478,0.000408,29376.00,MA03,686,C,F,C,M,C,B,E,C,2018,4.90
153994,0,31Jan2018,IN,75692.78,1.53478,0.001481,118495.20,MA07,652,E,B,D,E,A,B,A,E,2018,116171.77
